customer_id,churn_probability,risk_segment,frequency,monetary,recency,customer_lifespan,avg_purchase_interval,median_purchase_interval,average_order_value,revenue_exposure
15816,0.8590127980934154,HIGH,2,144.15,451,0,0.0,0.0,72.075,123.82669484516583
15817,0.7157600703707608,HIGH,3,2766.4,329,122,60.5,60.5,922.1333333333333,1980.0786586736729
15819,0.1710245102116397,LOW,9,3614.81,40,500,62.25,59.5,401.6455555555556,618.2211097581372
15822,0.4795641745660317,MEDIUM,5,1394.79,268,373,93.0,95.5,278.95799999999997,668.8913150429553
15823,0.6105140363922462,MEDIUM,3,3882.17,281,358,179.0,179.0,1294.0566666666666,2370.1192766608865
15824,0.4665396484664638,MEDIUM,2,890.94,362,78,78.0,78.0,445.47,415.6588344047113
15826,0.5265084437986276,MEDIUM,2,1663.9699999999998,119,357,357.0,357.0,831.9849999999999,876.0942552276023
15827,0.0781752466689264,LOW,27,3365.21,23,586,22.192307692307693,21.5,124.63740740740741,263.07612184273785
15829,0.3994622710191378,LOW,2,636.1399999999998,8,41,41.0,41.0,318.0699999999999,254.1139290861142
15831,0.5402197489767369,MEDIUM,2,451.1100000000001,33,199,199.0,199.0,225.55500000000006,243.69853096089582
15834,0.2316522139050693,LOW,6,3322.46,74,258,51.4,47.0,553.7433333333333,769.6552146110365
15835,0.3646095243725313,LOW,3,675.5099999999999,46,193,96.0,96.0,225.16999999999996,246.29737980888856
15838,0.0532800604593039,LOW,27,53715.92,17,616,23.26923076923077,17.0,1989.4785185185185,2861.9874652271315
15841,0.3661784536267619,LOW,7,2131.61,127,511,84.83333333333333,67.0,304.5157142857143,780.5496535353419
15842,0.6485396595979432,MEDIUM,2,548.8,302,134,134.0,134.0,274.4,355.91856518735125
15845,0.1981922709537429,LOW,8,3241.2700000000004,53,537,76.28571428571429,55.0,405.15875000000005,642.3946620742383
15847,0.5898116793937461,MEDIUM,4,613.9800000000001,197,353,117.33333333333331,139.0,153.49500000000003,362.1325749141723
15850,0.4899951234031264,MEDIUM,5,888.0300000000001,77,558,139.0,168.5,177.60600000000002,435.1303694356784
15852,0.5706264613653712,MEDIUM,3,257.26,95,340,169.5,169.5,85.75333333333333,146.7993634508554
15854,0.0879616798142962,LOW,18,5002.85,49,589,34.11764705882353,31.0,277.93611111111113,440.0590898589518
15855,0.3312334398328944,LOW,6,1052.72,45,339,67.6,34.0,175.45333333333335,348.69606678088456
15856,0.059647113848081,LOW,42,27380.24,4,641,15.170731707317072,12.0,651.9104761904762,1633.1522924677815
15858,0.3662427134311226,LOW,10,2941.0599999999995,198,440,48.22222222222222,51.0,294.10599999999994,1077.1417947637372
15860,0.150233279947453,LOW,15,2163.28,7,634,44.71428571428572,24.0,144.21866666666668,324.99664984472616
15861,0.301508208489295,LOW,7,2346.04,43,545,90.66666666666669,101.0,335.1485714285714,707.3503174442257
15862,0.1319435384664286,LOW,12,2339.14,21,610,55.27272727272727,42.0,194.9283333333333,308.6344085683618
15863,0.4366084829290025,MEDIUM,4,295.46,101,530,176.33333333333334,69.0,73.865,129.00034236620309
15864,0.3481677535642439,LOW,4,1202.3000000000002,7,282,93.66666666666669,78.0,300.57500000000005,418.6020901102905
15865,0.5890904171211384,MEDIUM,3,1660.22,122,489,244.5,244.5,553.4066666666666,978.0196923128565
15867,0.0609501863842322,LOW,28,8060.57,22,612,22.185185185185187,20.0,287.8775,491.2932438631505
15869,0.6811026627456579,MEDIUM,3,321.11000000000007,186,349,174.5,174.5,107.03666666666669,218.70887603425825
15870,0.6391174790112344,MEDIUM,3,506.02,305,49,24.5,24.5,168.67333333333332,323.4062267292648
15872,0.7376644767663532,HIGH,2,413.0,287,171,171.0,171.0,206.5,304.6554289045039
15873,0.8520929713624522,HIGH,4,313.92,408,1,0.3333333333333333,0.0,78.48,267.48902557010103
15874,0.0963514115774049,LOW,20,9086.63,86,523,27.157894736842103,26.0,454.33149999999995,875.5096269815946
15876,0.6390042144617821,MEDIUM,2,1449.14,318,39,39.0,39.0,724.57,926.006567345147
15878,0.8994197743543005,HIGH,2,330.7699999999999,470,171,171.0,171.0,165.38499999999996,297.5010787631719
15879,0.6316079397999098,MEDIUM,4,1137.8000000000002,313,317,105.0,116.0,284.45000000000005,718.6435139043375
15881,0.7868926237857052,HIGH,5,501.39,221,52,12.75,1.0,100.27799999999999,394.54009263991475
15882,0.3945179509839117,LOW,8,1124.66,107,530,75.42857142857143,53.0,140.5825,443.69855875356615
15884,0.7696287376003083,HIGH,2,244.6,341,303,303.0,303.0,122.3,188.2511892170354
15885,0.3797059919042894,LOW,15,1951.82,1,594,42.07142857142857,33.0,130.12133333333333,741.1177491186301
15886,0.5995147764254952,MEDIUM,3,871.78,325,181,90.5,90.5,290.5933333333333,522.6449917922182
15887,0.6208867359258998,MEDIUM,3,1027.15,315,148,74.0,74.0,342.3833333333334,637.743810806288
15888,0.648044786688404,MEDIUM,2,260.85,309,125,125.0,125.0,130.425,169.0424826076702
15889,0.3027561563206671,LOW,8,1427.6,65,572,81.28571428571429,20.0,178.45,432.21468876338434
15890,0.704366762250776,HIGH,5,535.65,303,210,52.25,3.5,107.13,377.29405619962813
15894,0.5931766828957701,MEDIUM,2,258.25,162,115,115.0,115.0,129.125,153.18787835783263
15897,0.6154189702794128,MEDIUM,2,208.59000000000003,103,0,0.0,0.0,104.29500000000002,128.37024301058275
15898,0.3020440698329844,LOW,24,4610.56,135,501,21.26086956521739,16.0,192.10666666666668,1392.5923066091646
15900,0.6717866285231906,MEDIUM,3,549.29,322,148,73.5,73.5,183.09666666666666,369.00567718150336
15901,0.5069874241119117,MEDIUM,5,446.48,63,388,96.75,45.5,89.296,226.35974511748634
15903,0.4106262106840508,MEDIUM,7,4454.72,136,467,77.33333333333333,56.0,636.3885714285715,1829.2247932584548
15906,0.2647615890526972,LOW,7,1760.21,53,305,50.5,39.5,251.45857142857145,466.03599666644817
15907,0.4172226841957678,MEDIUM,2,477.5899999999999,85,33,33.0,33.0,238.79499999999996,199.26138174505672
15908,0.8764008167214478,HIGH,2,758.6200000000001,399,21,21.0,21.0,379.31000000000006,664.8551875812248
15910,0.2524438124277957,LOW,12,2095.65,8,588,53.09090909090909,42.0,174.63750000000002,529.03387551431
15911,0.846676026012976,HIGH,8,1700.24,532,106,14.857142857142858,15.0,212.53,1439.5524464683024
15912,0.370750592498801,LOW,9,1074.7,87,551,68.625,47.5,119.41111111111111,398.4456617584614
15914,0.7704080230908346,HIGH,2,205.99,287,0,0.0,0.0,102.995,158.69634867648102
15916,0.1514780676722218,LOW,10,2489.33,100,537,59.22222222222222,49.0,248.933,377.07889819849186
15917,0.5507743736647138,MEDIUM,5,530.17,156,489,122.0,65.0,106.03399999999999,292.0040496858213
15918,0.5946274045243067,MEDIUM,3,582.88,99,441,220.0,220.0,194.29333333333332,346.5964215491279
15920,0.4305992871435281,MEDIUM,9,569.1400000000001,63,571,71.25,45.0,63.23777777777779,245.07127828486762
15921,0.6093175030992419,MEDIUM,4,775.2600000000001,81,468,155.66666666666666,223.0,193.81500000000003,472.37948745271837
15932,0.1575397678513498,LOW,6,1885.95,16,181,35.8,28.0,314.325,297.11212517925316
15934,0.7521091559277477,HIGH,2,2190.66,326,11,11.0,11.0,1095.33,1647.6154435246797
15935,0.7526573320611571,HIGH,2,416.86,148,2,2.0,2.0,208.43,313.752735443014
15936,0.7320919538045425,HIGH,2,282.79,288,88,88.0,88.0,141.395,207.0282836163866
15938,0.4403552935138732,MEDIUM,9,734.8100000000001,21,444,55.125,47.0,81.64555555555556,323.5774732269292
15939,0.0542114434954003,LOW,15,8805.63,16,267,18.714285714285715,16.5,587.0419999999999,477.3659131864017
15943,0.906048267147224,HIGH,2,271.29,558,28,28.0,28.0,135.645,245.80183439437042
15944,0.5556781850241271,MEDIUM,4,2164.24,185,449,149.66666666666666,117.0,541.06,1202.620955156617
15945,0.6306901918928637,MEDIUM,4,646.2700000000001,274,372,124.0,76.0,161.56750000000002,407.59615031460106
15946,0.8770057533448165,HIGH,3,2304.18,411,131,65.5,65.5,768.06,2020.779116742059
15950,0.1888639419411293,LOW,8,6467.58,15,576,82.0,69.0,808.4475,1221.492653619609
15951,0.6012064886209776,MEDIUM,2,680.12,194,95,95.0,95.0,340.06,408.8925570408993
15952,0.5111019194740516,MEDIUM,2,309.2,68,66,66.0,66.0,154.6,158.03271350137675
15953,0.1585042772937392,LOW,14,2607.1,120,524,40.0,35.0,186.22142857142856,413.23650133250743
15955,0.098498919939155,LOW,16,6133.37,15,547,36.13333333333333,17.0,383.335625,604.130320587215
15956,0.8569763860681151,HIGH,2,617.6,460,175,175.0,175.0,308.8,529.268616035668
15957,0.6427737392345363,MEDIUM,2,492.36,329,0,0.0,0.0,246.18,316.4760782495163
15958,0.6942103407329934,MEDIUM,3,357.77000000000004,312,147,73.0,73.0,119.25666666666667,248.36763360404308
15959,0.8467286785440857,HIGH,3,542.89,591,0,0.0,0.0,180.96333333333334,459.6805322947987
15960,0.7330056785652563,HIGH,4,410.95,283,61,19.666666666666668,14.0,102.7375,301.2286836063921
15965,0.3692874430108286,LOW,10,2119.26,276,369,40.55555555555556,41.0,211.92600000000002,782.6161064751287
15967,0.4257984672066984,MEDIUM,11,2730.22,227,419,41.5,37.5,248.20181818181817,1162.523491137072
15969,0.5453068906251121,MEDIUM,3,769.65,94,336,168.0,168.0,256.55,419.6954483696175
15970,0.7958935072074779,HIGH,2,1017.32,212,295,295.0,295.0,508.66,809.6783827523114
15971,0.1026699037888735,LOW,13,3812.4300000000007,17,623,51.5,25.0,293.2638461538462,391.4218213018151
15972,0.6206444049371708,MEDIUM,5,1769.33,365,143,35.5,23.5,353.866,1098.1247649874842
15973,0.6290123260175051,MEDIUM,3,680.62,275,62,31.0,31.0,226.87333333333333,428.11836933403436
15974,0.1561834038433994,LOW,6,2895.01,4,193,38.2,38.0,482.5016666666667,452.15251596067975
15976,0.3132243611601271,LOW,6,1694.41,74,385,76.6,55.0,282.4016666666667,530.730489793331
15978,0.6677865185358876,MEDIUM,2,2180.6400000000003,341,211,211.0,211.0,1090.3200000000002,1456.201993780098
15980,0.3665755574179906,LOW,5,4905.0,163,302,75.25,32.5,981.0,1798.0531091352439
15981,0.0829661987087899,LOW,19,8412.49,46,483,26.444444444444443,24.0,442.7626315789474,697.952316975708
15983,0.4242338697366732,MEDIUM,7,2783.62,269,372,61.66666666666666,6.0,397.65999999999997,1180.9058844763983
15984,0.0518551735481392,LOW,27,7419.9,9,637,24.192307692307693,20.5,274.8111111111111,384.76020220983804
15985,0.244597521189249,LOW,7,2715.28,32,438,72.5,49.0,387.8971428571429,664.1507573347441
15987,0.259646780320807,LOW,7,1296.85,29,258,42.66666666666666,23.0,185.2642857142857,336.72292705903857
15988,0.8818090731676043,HIGH,2,582.1100000000002,460,105,105.0,105.0,291.0550000000001,513.3098795815944
15989,0.8674241210123408,HIGH,2,368.31,284,361,361.0,361.0,184.155,319.48097801005525
15990,0.4631158452655132,MEDIUM,6,1607.01,196,362,72.0,32.0,267.835,744.2317945001323
15992,0.6546389863231615,MEDIUM,2,854.6099999999999,305,57,57.0,57.0,427.30499999999995,559.461024101637
15994,0.6752486673474107,MEDIUM,2,761.4100000000001,320,224,224.0,224.0,380.70500000000004,514.141087804992
15996,0.2183082443686307,LOW,6,1233.58,25,280,56.0,49.0,205.59666666666666,269.3006840882554
15998,0.1235461614998268,LOW,14,7299.179999999999,80,566,43.0,37.0,521.37,901.7856710963058
16003,0.187983957805604,LOW,8,4672.360000000001,43,601,85.57142857142857,31.0,584.0450000000001,878.3287250925921
16004,0.7841750227376025,HIGH,5,2146.39,383,208,52.0,60.0,429.27799999999996,1683.1454270537627
16005,0.2996060067765229,LOW,8,2062.19,91,267,37.71428571428572,20.0,257.77375,617.8445111144778
16006,0.659847898266549,MEDIUM,2,332.81999999999994,120,176,176.0,176.0,166.40999999999997,219.61057750107278
16007,0.2871209259344838,LOW,5,2086.92,89,362,90.0,79.0,417.384,599.1984027511929
16008,0.1823867226347335,LOW,13,4999.5,113,425,34.916666666666664,17.0,384.5769230769231,911.84241981235
16010,0.4451382774544591,MEDIUM,11,1694.86,154,165,16.1,5.5,154.0781818181818,754.4470609264645
16011,0.0533244052984567,LOW,25,4433.71,1,646,26.45833333333333,21.5,177.3484,236.42494901582046
16012,0.3741089256472899,LOW,4,2695.42,37,401,133.33333333333334,128.0,673.855,1008.3806803682182
16013,0.055256950019134,LOW,72,42357.18,7,633,8.633802816901408,4.0,588.2941666666667,2340.5285782114624
16014,0.5706936785931274,MEDIUM,4,967.83,61,525,174.66666666666666,138.0,241.9575,552.3344629527865
16016,0.2553991168900704,LOW,7,1408.96,105,206,34.0,14.0,201.28,359.8471397334336
16017,0.6778053346371078,MEDIUM,4,1333.6999999999998,326,286,95.0,59.0,333.42499999999995,903.9889748055106
16018,0.4557639797974586,MEDIUM,3,451.13,89,551,275.5,275.5,150.37666666666667,205.6088042060275
16019,0.2180940120707837,LOW,25,16495.170000000002,45,588,24.041666666666668,20.0,659.8068000000001,3597.4978050896293
16021,0.6436465542551338,MEDIUM,2,487.03,304,149,149.0,149.0,243.515,313.47518131887784
16023,0.4425496892780108,MEDIUM,2,500.69,101,74,74.0,74.0,250.345,221.58020392460722
16024,0.6441969559153228,MEDIUM,2,232.96,320,0,0.0,0.0,116.48,150.0721228500336
16027,0.2609327349112119,LOW,15,2048.36,0,608,42.85714285714285,29.5,136.55733333333333,534.48417688273
16029,0.055256950019134,LOW,96,91042.92,2,637,6.3578947368421055,5.0,948.36375,5030.754080036015
16031,0.5510199818638256,MEDIUM,2,547.9000000000001,1,154,154.0,154.0,273.95000000000005,301.9038480631901
16032,0.584474901402771,MEDIUM,6,1965.72,365,67,13.0,16.0,327.62,1148.9140031854552
16033,0.0661886861693409,LOW,23,7694.540000000001,17,376,16.681818181818183,13.0,334.5452173913044,509.2914932774404
16034,0.4225202394558486,MEDIUM,6,911.32,105,213,42.4,12.0,151.88666666666668,385.051144620904
16036,0.5853468114438201,MEDIUM,3,1986.65,172,356,178.0,178.0,662.2166666666667,1162.8792429548653
16037,0.4839466579673462,MEDIUM,5,1509.34,178,378,94.0,78.5,301.868,730.4400487364343
16038,0.3862339045989621,LOW,2,393.3299999999999,86,24,24.0,24.0,196.66499999999996,151.91738169590974
16039,0.7234302263525979,HIGH,2,456.4,332,204,204.0,204.0,228.2,330.17355530732567
16040,0.3870987529490634,LOW,6,1979.53,57,461,91.8,80.0,329.9216666666667,766.2735944252594
16041,0.3078983695786877,LOW,2,2739.8,50,0,0.0,0.0,1369.9,843.5799529716886
16042,0.3282518588174799,LOW,5,1508.3300000000004,16,346,86.0,60.0,301.66600000000005,495.1121262101696
16043,0.3203881447529019,LOW,7,1759.0899999999997,120,270,44.66666666666666,48.0,251.2985714285714,563.5915815533821
16045,0.1752308908712832,LOW,8,3434.9300000000003,28,378,53.71428571428572,44.0,429.36625000000004,601.9058439804969
16048,0.6618645650545362,MEDIUM,4,818.79,282,176,58.333333333333336,26.0,204.6975,541.9280872210037
16049,0.6208867359258998,MEDIUM,3,777.34,284,141,70.0,70.0,259.11333333333334,482.640095304639
16050,0.5472751119063313,MEDIUM,3,300.7,82,227,113.0,113.0,100.23333333333333,164.5656261502338
16053,0.3840437199908711,LOW,5,3247.08,31,488,121.75,98.0,649.4159999999999,1247.0206823079577
16054,0.6541876832265394,MEDIUM,4,2111.88,54,471,157.0,104.0,527.97,1381.5658844524642
16057,0.1554712739502323,LOW,9,3135.96,5,604,75.375,59.0,348.44,487.5516962569705
16059,0.261439537687135,LOW,10,2545.01,72,405,44.44444444444444,40.0,254.50100000000003,665.3662378091356
16060,0.6874677410221034,MEDIUM,3,541.95,309,93,46.5,46.5,180.65,372.57314224692897
16062,0.262526939542428,LOW,7,2487.97,42,402,66.66666666666667,78.0,355.4242857142857,653.1591497733746
16065,0.496716584739753,MEDIUM,8,1992.13,274,97,13.571428571428571,14.0,249.01625,989.5240099576042
16067,0.9102679674482956,HIGH,3,3269.11,471,112,55.5,55.5,1089.7033333333334,2975.766115064898
16071,0.6489065252948242,MEDIUM,3,750.5600000000002,436,127,63.5,63.5,250.18666666666672,487.0432816252833
16072,0.539193069959905,MEDIUM,4,4180.09,197,260,86.33333333333333,120.0,1045.0225,2253.8755598086996
16075,0.8706892545740573,HIGH,2,736.9300000000001,411,61,61.0,61.0,368.46500000000003,641.6370323732601
16076,0.154215072934513,LOW,5,1357.9799999999998,1,115,28.5,20.5,271.59599999999995,209.42098474360995
16078,0.8729988280423274,HIGH,2,362.99,192,385,385.0,385.0,181.495,316.88984459108445
16080,0.6160790531617215,MEDIUM,3,515.66,183,176,87.5,87.5,171.88666666666666,317.6873245533733
16081,0.326376818146315,LOW,6,2471.91,94,489,97.2,99.0,411.98499999999996,806.7741205440574
16083,0.4010427564918223,MEDIUM,4,2351.4200000000005,9,287,95.33333333333331,21.0,587.8550000000001,943.019958470001
16085,0.3745279169294216,LOW,9,1684.5600000000002,145,451,56.125,57.5,187.17333333333335,630.9147477426266
16086,0.1399274929588561,LOW,9,2466.04,7,639,79.25,83.0,274.00444444444446,345.06679473625746
16087,0.5632477757132637,MEDIUM,5,1739.9199999999998,298,300,74.5,43.5,347.984,980.0060699190217
16088,0.8936466097659873,HIGH,2,1437.43,484,15,15.0,15.0,718.715,1284.5544462759233
16089,0.648044786688404,MEDIUM,2,263.48999999999995,295,122,122.0,122.0,131.74499999999998,170.75332084452754
16091,0.547820294139355,MEDIUM,2,315.06,63,43,43.0,43.0,157.53,172.59626187154518
16092,0.4143138226640953,MEDIUM,6,1587.9399999999998,23,464,92.4,74.0,264.65666666666664,657.9054915612234
16094,0.3383087762379327,LOW,8,2869.43,128,382,54.285714285714285,32.0,358.67875,970.7533518004112
16096,0.5664327750167463,MEDIUM,4,1584.97,173,380,126.33333333333331,151.0,396.2425,897.7789554182923
16098,0.1381793978004845,LOW,13,3717.56,37,596,49.25,51.0,285.9661538461538,513.6902020871692
16099,0.3703274073055069,LOW,6,1433.4,46,508,101.4,88.0,238.9,530.8273056317137
16101,0.7276784259706706,HIGH,3,1938.46,343,126,63.0,63.0,646.1533333333333,1410.575521607106
16102,0.2160983390267997,LOW,2,1392.84,7,29,29.0,29.0,696.42,300.9904105300877
16103,0.10695230982439,LOW,20,5918.47,66,542,28.105263157894736,18.0,295.9235,632.9940371263575
16104,0.5520722002254353,MEDIUM,8,2476.25,327,314,44.71428571428572,48.0,309.53125,1367.0687858082342
16105,0.3907709008095423,LOW,5,2386.19,157,355,88.25,60.5,477.238,932.4536158027217
16107,0.2546245984924052,LOW,3,1494.12,12,79,39.5,39.5,498.03999999999996,380.43970509947246
16108,0.7313179392224934,HIGH,3,1393.42,343,197,98.0,98.0,464.47333333333336,1019.0330428714069
16109,0.6389346983133616,MEDIUM,3,939.48,127,479,239.5,239.5,313.16,600.266370371437
16110,0.5697775705269327,MEDIUM,3,1138.82,171,260,129.5,129.5,379.6066666666666,648.8740928674814
16112,0.7089251926872777,HIGH,4,195.74,52,195,64.33333333333333,11.0,48.935,138.76501721660776
16115,0.2602906142363835,LOW,9,1817.51,26,457,56.75,51.5,201.94555555555556,473.0807942807694
16117,0.5796903281412208,MEDIUM,3,654.3999999999999,98,401,200.5,200.5,218.1333333333333,379.3493507356148
16119,0.593668231857074,MEDIUM,6,1297.45,303,329,65.6,49.0,216.24166666666667,770.2548474229607
16120,0.5842904053519733,MEDIUM,2,1658.37,331,0,0.0,0.0,829.185,968.9696795235519
16121,0.5397639604606947,MEDIUM,4,881.3199999999999,124,350,116.66666666666669,175.0,220.32999999999998,475.7047736332195
16122,0.332010579557275,LOW,5,761.46,21,312,77.5,41.5,152.292,252.8127759096826
16124,0.6456371686968772,MEDIUM,4,1772.49,226,415,138.33333333333334,149.0,443.1225,1144.3854251435278
16125,0.5587519010939599,MEDIUM,14,4292.35,276,358,26.923076923076923,26.0,306.5964285714286,2398.3587226606587
16126,0.1072349678489731,LOW,14,12063.53,10,635,48.30769230769231,46.0,861.6807142857143,1293.6322516951225
16128,0.1839019338175713,LOW,8,2615.5300000000007,52,367,52.0,27.0,326.9412500000001,481.0010249578724
16129,0.6210212858507421,MEDIUM,3,1396.05,316,100,49.5,49.5,465.34999999999997,866.9767661119286
16130,0.7086218122968035,HIGH,4,987.48,331,195,64.33333333333333,38.0,246.87,699.7498672068476
16131,0.1185165609440112,LOW,10,8729.380000000001,24,622,68.77777777777777,50.0,872.9380000000001,1034.5760967734325
16132,0.8220360884249187,HIGH,2,664.1999999999999,453,83,83.0,83.0,332.09999999999997,545.9963699318309
16133,0.0911744856417087,LOW,46,19022.49,10,517,11.0,7.0,413.53239130434787,1734.3657413745475
16134,0.4538578660487139,MEDIUM,4,1810.78,268,181,60.0,64.0,452.695,821.8367466836902
16135,0.7556665167981486,HIGH,2,819.4499999999999,171,321,321.0,321.0,409.72499999999997,619.2309271902428
16136,0.704800988624529,HIGH,2,396.72,186,385,385.0,385.0,198.36,279.60864820712317
16138,0.6316079397999098,MEDIUM,3,910.35,287,212,106.0,106.0,303.45,574.9842879968479
16139,0.2849610140923103,LOW,4,782.11,21,624,207.3333333333333,94.0,195.5275,222.8708587317368
16140,0.6314290386169477,MEDIUM,2,832.4200000000001,280,70,70.0,70.0,416.21000000000004,525.6141603255196
16143,0.1558496020009974,LOW,11,4079.5,17,621,61.9,62.5,370.8636363636364,635.7884513630689
16145,0.0762936798467625,LOW,16,5606.26,8,484,31.933333333333334,26.0,350.39125,427.7222055777107
16146,0.4799729058536715,MEDIUM,4,946.38,66,291,96.66666666666669,46.0,236.595,454.2367586417977
16147,0.4693165600263205,MEDIUM,5,2398.91,42,538,134.25,132.5,479.782,1125.8481890127405
16148,0.7090760076299782,HIGH,2,386.62,205,140,140.0,140.0,193.31,274.1429660699022
16149,0.5376435532109364,MEDIUM,2,305.38,51,286,286.0,286.0,152.69,164.18558827955576
16150,0.1609938172674138,LOW,8,3357.85,37,593,84.14285714285714,85.0,419.73125,540.5930893113854
16153,0.1835636358946238,LOW,10,4332.8,24,446,49.11111111111112,40.0,433.28000000000003,795.344521604226
16155,0.6712490609806511,MEDIUM,5,796.9,290,158,39.25,44.0,159.38,534.9183766954808
16156,0.1248884653705384,LOW,16,4511.31,60,585,38.6,42.0,281.956875,563.4105827107636
16158,0.7445739753038112,HIGH,9,628.32,431,211,26.125,23.0,69.81333333333333,467.8307201628907
16159,0.6716039616178124,MEDIUM,4,1232.79,190,455,151.0,176.0,308.1975,827.9466478428229
16161,0.116531128450315,LOW,36,10083.05,49,529,14.685714285714283,10.0,280.0847222222222,1174.9891947209487
16163,0.5017977768323081,MEDIUM,6,2407.98,141,505,100.6,129.0,401.33,1208.3190106566612
16166,0.8255546821634735,HIGH,2,435.8300000000001,337,263,263.0,263.0,217.91500000000005,359.80149712730673
16167,0.6314974151925012,MEDIUM,5,1386.1199999999997,323,324,80.75,72.5,277.22399999999993,875.3311971466296
16168,0.055256950019134,LOW,57,9205.19,3,641,11.035714285714286,7.0,161.49456140350878,508.65072374663214
16170,0.0696520313168167,LOW,19,6544.61,21,546,29.83333333333333,16.0,344.4531578947368,455.84538067635174
16172,0.3281823700811577,LOW,8,1884.55,4,417,59.0,34.0,235.56875,618.4760855364457
16173,0.1999818482453429,LOW,2,635.0500000000001,0,6,6.0,6.0,317.52500000000003,126.99847272820503
16174,0.3016323851255122,LOW,7,2246.75,35,476,79.0,32.5,320.9642857142857,677.6925612807446
16175,0.4030668225185616,MEDIUM,7,1836.44,3,469,77.66666666666667,45.5,262.34857142857146,740.2080355459873
16176,0.5875720906430164,MEDIUM,4,2052.69,330,198,65.66666666666667,67.0,513.1725,1206.1033547420134
16177,0.5918744860736389,MEDIUM,7,1915.36,345,210,34.5,30.5,273.62285714285713,1133.652715646005
16178,0.5743120110875374,MEDIUM,2,612.5999999999999,47,263,263.0,263.0,306.29999999999995,351.82353799222534
16180,0.2636602135663928,LOW,13,16249.87,9,434,35.75,20.5,1249.99,4284.4441946261195
16182,0.1592215182856097,LOW,8,8198.0,39,510,72.57142857142857,73.0,1024.75,1305.2980069054283
16183,0.5129559820698799,MEDIUM,3,739.1,303,12,5.5,5.5,246.36666666666667,379.12576634784824
16184,0.2126402223117644,LOW,5,985.8,14,105,26.0,24.5,197.16,209.62073115493735
16185,0.6047681571130197,MEDIUM,2,450.31,141,332,332.0,332.0,225.155,272.33314882956387
16186,0.0536473099771832,LOW,23,7408.02,12,626,28.09090909090909,21.5,322.08782608695657,397.4203452571727
16187,0.0817137119654373,LOW,12,5395.699999999999,8,185,16.363636363636363,13.0,449.6416666666666,440.90267565190993
16188,0.3284389040337717,LOW,4,860.83,50,267,88.66666666666667,85.0,215.2075,282.7300617593917
16190,0.49253141711672,MEDIUM,7,2508.47,303,330,54.5,40.5,358.3528571428571,1235.5002838947785
16191,0.5111879818346646,MEDIUM,19,13112.98,171,465,25.5,10.0,690.1568421052631,6703.19778203832
16193,0.6216971722831239,MEDIUM,2,630.4300000000002,145,174,174.0,174.0,315.2150000000001,391.93654832244994
16197,0.8017372606447507,HIGH,9,2016.71,378,254,31.25,24.5,224.07888888888888,1616.8715509148751
16199,0.6357794133801177,MEDIUM,7,942.75,301,238,39.16666666666666,31.5,134.67857142857142,599.381041964106
16200,0.1751059340167459,LOW,11,5089.8,73,573,56.9,32.5,462.70909090909095,891.2541829584334
16201,0.5288577198120927,MEDIUM,2,552.4499999999999,18,305,305.0,305.0,276.22499999999997,292.1674473101906
16202,0.3516960608707196,LOW,9,2501.99,269,376,46.75,37.0,277.99888888888887,879.9400273379316
16203,0.3669506165348098,LOW,5,729.24,56,356,88.75,95.0,145.848,267.59506760184473
16204,0.669088886199977,MEDIUM,2,534.53,289,350,350.0,350.0,267.265,357.64808234047365
16205,0.4690707532653917,MEDIUM,4,1174.8300000000004,88,362,120.33333333333331,111.0,293.7075000000001,551.0783930587803
16206,0.1868048697712714,LOW,12,2462.67,33,559,50.27272727272727,48.0,205.2225,460.0387486396169
16208,0.3939762098602262,LOW,9,3273.78,198,363,45.125,36.0,363.75333333333333,1289.7914363162113
16209,0.2147218789881363,LOW,8,4001.06,28,427,60.71428571428572,59.0,500.1325,859.1151211442726
16210,0.0599997581261437,LOW,28,23913.63,7,638,23.14814814814815,8.0,854.0582142857144,1434.8120159180937
16211,0.7334341610503635,HIGH,2,543.5699999999999,330,16,16.0,16.0,271.78499999999997,398.67280692214604
16212,0.6288392636504946,MEDIUM,3,1101.5200000000002,192,386,193.0,193.0,367.1733333333334,692.6790256962929
16214,0.3196969928157467,LOW,4,2038.25,79,264,87.66666666666667,82.0,509.5625,651.6223956066957
16217,0.6741673071854232,MEDIUM,2,304.25000000000006,144,46,46.0,46.0,152.12500000000003,205.11540321116505
16218,0.2232753652445815,LOW,12,3519.4700000000003,23,446,40.18181818181818,23.0,293.2891666666667,785.8109497173473
16221,0.4366469921100558,MEDIUM,8,1474.43,184,210,29.428571428571427,21.0,184.30375,643.8054245768296
16222,0.9207281716532552,HIGH,2,1272.0500000000002,227,402,402.0,402.0,636.0250000000001,1171.2122707515234
16223,0.7231993548362323,HIGH,2,1087.05,283,20,20.0,20.0,543.525,786.1538586747263
16224,0.2953163481607538,LOW,4,1187.12,50,246,81.66666666666667,99.0,296.78,350.57594322859404
16225,0.1414767672381696,LOW,14,2716.63,58,520,39.46153846153846,30.0,194.04500000000002,384.3400301822287
16226,0.438902020331469,MEDIUM,5,672.17,112,210,52.0,31.0,134.434,295.0167710062035
16227,0.6057160882936931,MEDIUM,3,1027.22,134,310,154.5,154.5,342.4066666666667,622.2036802170473
16228,0.7960810957178271,HIGH,3,885.7099999999999,294,14,7.0,7.0,295.2366666666666,705.0969872882366
