Customer ID,Frequency,Monetary,First Purchase Date,Last Purchase Date,Customer Lifespan,Recency,Average Purchase Interval,Median Purchase Interval,returned_in_validation,observed_churn
15001.0,2,199.10999999999996,2010-11-10 13:31:00,2010-11-10 13:51:00,0,303,0.0,0.0,0,1
15002.0,9,4138.08,2010-01-12 11:40:00,2011-08-16 10:44:00,580,24,72.25,34.5,0,1
15003.0,6,1027.0300000000002,2010-01-26 13:04:00,2010-08-23 15:44:00,209,382,41.2,20.0,0,1
15005.0,48,11966.759999999998,2009-12-01 14:19:00,2011-09-05 11:18:00,642,4,13.170212765957446,12.0,1,0
15008.0,2,359.99999999999994,2010-03-12 11:13:00,2010-08-16 13:09:00,157,389,157.0,157.0,0,1
15011.0,2,416.6,2010-10-19 12:05:00,2010-11-09 11:10:00,20,304,20.0,20.0,0,1
15012.0,2,429.78000000000003,2010-05-12 11:49:00,2010-12-01 12:49:00,203,282,203.0,203.0,1,0
15013.0,10,1610.8200000000002,2010-01-31 12:15:00,2010-08-09 12:05:00,189,396,20.666666666666668,20.0,0,1
15015.0,13,2354.97,2009-12-14 14:46:00,2010-07-26 13:50:00,223,410,18.166666666666668,20.5,0,1
15016.0,5,620.8900000000001,2010-06-14 13:06:00,2011-06-20 12:06:00,370,81,92.5,75.0,0,1
15018.0,2,291.34000000000003,2010-12-07 10:47:00,2011-04-01 09:56:00,114,161,114.0,114.0,1,0
15021.0,8,1709.0500000000002,2010-07-29 16:35:00,2011-07-06 11:52:00,341,65,48.142857142857146,42.0,1,0
15023.0,17,9886.21,2010-02-03 15:45:00,2011-08-15 15:06:00,557,25,34.4375,37.0,1,0
15024.0,11,2753.58,2010-10-11 16:14:00,2011-08-18 19:13:00,311,22,30.7,8.0,1,0
15026.0,4,810.6700000000001,2010-09-17 13:52:00,2011-04-13 14:25:00,208,149,68.66666666666667,72.0,1,0
15027.0,9,3096.4200000000005,2010-03-25 14:39:00,2011-06-24 14:33:00,455,77,56.5,30.0,1,0
15028.0,3,521.78,2010-11-10 14:32:00,2010-12-06 12:47:00,25,277,12.0,12.0,1,0
15030.0,7,1614.3899999999999,2010-03-04 17:10:00,2011-03-16 15:34:00,376,177,62.333333333333336,53.5,1,0
15031.0,12,2711.54,2009-12-08 13:38:00,2011-08-21 15:35:00,621,19,56.09090909090909,37.0,1,0
15032.0,8,11010.05,2009-12-10 15:27:00,2011-03-28 15:03:00,472,165,67.14285714285714,55.0,0,1
15033.0,6,1608.9499999999998,2011-01-14 13:28:00,2011-08-22 13:40:00,220,18,43.4,48.0,1,0
15034.0,11,6597.42,2010-05-11 13:30:00,2011-04-21 11:03:00,344,141,34.0,27.0,1,0
15036.0,2,212.49,2011-06-13 12:19:00,2011-06-15 13:35:00,2,86,2.0,2.0,1,0
15037.0,2,397.75999999999993,2010-11-28 12:14:00,2010-11-28 13:05:00,0,285,0.0,0.0,0,1
15038.0,7,958.4900000000002,2010-10-10 14:35:00,2011-06-05 11:14:00,237,96,39.0,23.5,1,0
15039.0,84,37759.54000000001,2009-12-10 11:39:00,2011-09-09 11:15:00,637,0,7.216867469879518,7.0,1,0
15041.0,2,289.4,2010-09-21 13:16:00,2011-06-22 16:16:00,274,79,274.0,274.0,0,1
15042.0,2,315.45,2010-04-23 14:01:00,2011-05-24 16:25:00,396,108,396.0,396.0,0,1
15043.0,5,2333.3199999999997,2010-06-24 15:50:00,2010-09-02 15:09:00,69,372,16.75,15.5,1,0
15044.0,31,13542.100000000002,2009-12-16 15:13:00,2011-07-26 13:57:00,586,45,19.266666666666666,16.0,1,0
15045.0,2,735.6600000000001,2011-03-27 11:44:00,2011-07-11 11:33:00,105,60,105.0,105.0,0,1
15046.0,21,6477.049999999999,2010-01-14 14:29:00,2011-09-04 11:54:00,597,5,29.4,19.5,1,0
15048.0,3,321.48,2010-12-06 12:15:00,2011-08-15 10:02:00,251,25,125.0,125.0,1,0
15050.0,2,2349.5,2010-08-16 12:00:00,2010-10-14 14:18:00,59,330,59.0,59.0,1,0
15051.0,7,2921.29,2009-12-01 13:29:00,2011-07-12 15:29:00,588,59,97.5,69.0,1,0
15053.0,2,478.6,2011-03-03 12:06:00,2011-07-06 13:06:00,125,65,125.0,125.0,1,0
15055.0,3,549.1200000000001,2009-12-16 15:48:00,2010-08-22 11:06:00,248,383,123.5,123.5,0,1
15057.0,5,3255.96,2009-12-05 15:27:00,2011-03-09 15:17:00,458,184,114.25,117.5,0,1
15058.0,12,2519.8,2010-02-24 14:07:00,2011-08-07 10:43:00,528,33,47.72727272727273,58.0,1,0
15059.0,17,3162.0800000000004,2009-12-06 12:17:00,2011-08-24 13:22:00,626,16,38.6875,41.0,1,0
15061.0,116,108429.87999999999,2009-12-01 12:18:00,2011-08-04 10:45:00,610,36,5.034782608695652,1.0,1,0
15062.0,7,2411.8,2010-04-08 15:41:00,2011-05-06 10:19:00,392,126,64.66666666666667,70.0,1,0
15064.0,4,1254.41,2009-12-22 16:17:00,2010-10-25 14:32:00,306,319,101.66666666666667,83.0,0,1
15065.0,4,3027.48,2010-10-25 09:13:00,2011-06-28 11:44:00,246,73,81.66666666666667,63.0,1,0
15067.0,3,2966.17,2010-04-11 15:54:00,2011-03-02 12:10:00,324,191,161.5,161.5,1,0
15068.0,3,861.5,2010-03-28 13:18:00,2011-03-28 14:27:00,365,165,182.0,182.0,1,0
15070.0,3,737.0500000000001,2009-12-15 13:49:00,2010-12-02 11:23:00,351,281,175.5,175.5,0,1
15071.0,4,1455.5600000000004,2010-05-18 12:45:00,2011-09-07 11:43:00,476,2,158.66666666666666,182.0,0,1
15073.0,7,2606.5699999999997,2010-01-27 08:48:00,2011-06-07 12:00:00,496,94,82.16666666666667,50.5,1,0
15074.0,3,1553.1299999999999,2010-08-29 11:47:00,2011-08-26 14:45:00,362,14,180.5,180.5,0,1
15076.0,3,1447.74,2010-07-05 14:11:00,2011-06-20 08:23:00,349,81,174.0,174.0,0,1
15077.0,2,2428.08,2009-12-09 17:10:00,2010-08-02 11:13:00,235,403,235.0,235.0,0,1
15078.0,43,14246.21,2009-12-04 12:03:00,2011-08-26 11:19:00,629,14,14.619047619047619,12.0,1,0
15079.0,11,3625.4000000000005,2009-12-08 11:22:00,2011-05-11 12:45:00,519,121,51.6,47.5,0,1
15080.0,2,546.25,2010-07-26 10:03:00,2010-10-08 11:52:00,74,336,74.0,74.0,0,1
15081.0,9,1597.8200000000004,2010-06-22 10:25:00,2011-05-15 13:31:00,327,117,40.5,29.0,1,0
15084.0,2,965.2,2010-03-04 10:45:00,2010-11-25 11:58:00,266,288,266.0,266.0,0,1
15086.0,2,218.52999999999997,2010-03-24 13:56:00,2010-05-24 12:27:00,60,473,60.0,60.0,0,1
15089.0,3,2036.28,2011-08-03 14:14:00,2011-09-06 16:02:00,34,3,16.5,16.5,1,0
15091.0,2,565.9000000000001,2010-02-03 11:46:00,2010-02-03 11:50:00,0,583,0.0,0.0,1,0
15092.0,3,776.4599999999998,2010-09-03 12:33:00,2011-05-08 14:10:00,247,124,123.0,123.0,0,1
15093.0,22,13132.46,2009-12-08 12:46:00,2011-08-15 09:59:00,614,25,28.904761904761905,27.0,1,0
15094.0,2,83.0,2010-03-05 12:56:00,2010-09-02 16:55:00,181,372,181.0,181.0,0,1
15095.0,10,3141.6400000000003,2010-01-21 09:37:00,2011-08-28 12:01:00,584,12,64.55555555555556,67.0,0,1
15097.0,2,660.27,2010-05-05 14:22:00,2010-05-05 14:33:00,0,492,0.0,0.0,1,0
15098.0,3,39916.5,2011-06-10 15:22:00,2011-06-10 15:33:00,0,91,0.0,0.0,0,1
15100.0,7,2193.8999999999996,2010-01-07 14:33:00,2011-01-10 10:35:00,367,242,60.666666666666664,6.5,0,1
15101.0,5,1262.69,2010-04-28 15:00:00,2010-12-15 12:54:00,230,268,57.25,35.0,1,0
15102.0,2,554.6700000000001,2010-06-11 10:16:00,2010-06-27 12:16:00,16,439,16.0,16.0,0,1
15104.0,2,993.5400000000001,2011-03-02 14:16:00,2011-05-27 12:29:00,85,105,85.0,85.0,0,1
15105.0,3,1328.9600000000003,2010-03-23 12:18:00,2011-07-28 10:09:00,491,43,245.5,245.5,1,0
15106.0,3,1032.83,2011-03-15 12:52:00,2011-07-21 17:02:00,128,50,63.5,63.5,1,0
15107.0,9,824.3499999999999,2010-09-14 10:47:00,2011-02-01 14:46:00,140,220,17.0,12.5,0,1
15108.0,4,1300.25,2011-04-26 10:54:00,2011-07-21 10:24:00,85,50,28.333333333333332,40.0,0,1
15109.0,3,983.1,2009-12-04 12:33:00,2011-04-08 09:58:00,489,154,244.5,244.5,0,1
15110.0,4,886.3000000000001,2010-08-11 15:49:00,2011-08-05 09:25:00,358,35,119.0,85.0,1,0
15111.0,3,1163.3900000000003,2010-04-26 13:12:00,2010-12-02 11:45:00,219,281,109.5,109.5,1,0
15114.0,9,2318.5299999999997,2010-10-14 16:44:00,2011-09-07 13:30:00,327,2,40.375,34.0,1,0
15116.0,2,790.97,2011-05-19 08:50:00,2011-07-28 09:48:00,70,43,70.0,70.0,1,0
15117.0,5,1609.92,2010-03-15 13:39:00,2011-08-11 11:51:00,513,29,128.0,140.0,1,0
15122.0,11,4487.27,2010-03-30 14:05:00,2011-08-17 16:48:00,505,23,50.2,38.0,0,1
15123.0,4,3526.33,2010-03-16 09:49:00,2011-05-17 14:57:00,427,115,142.0,195.0,1,0
15124.0,3,357.37999999999994,2010-02-26 10:49:00,2011-06-01 09:06:00,459,100,229.5,229.5,1,0
15125.0,21,16291.869999999999,2010-03-31 13:29:00,2011-08-18 17:50:00,505,22,25.05,12.0,1,0
15126.0,2,449.49,2010-01-21 17:09:00,2010-06-21 12:31:00,150,445,150.0,150.0,0,1
15128.0,4,1482.92,2010-10-05 16:46:00,2011-08-05 10:31:00,303,35,100.33333333333333,50.0,1,0
15129.0,22,6209.51,2010-04-08 17:15:00,2011-08-25 10:45:00,503,15,23.523809523809526,17.0,1,0
15132.0,3,842.23,2011-03-22 12:02:00,2011-08-26 11:47:00,156,14,78.0,78.0,1,0
15133.0,5,1806.9,2010-07-07 12:31:00,2011-08-04 10:44:00,392,36,97.75,104.5,0,1
15134.0,6,823.1600000000001,2010-10-13 12:44:00,2011-08-04 15:17:00,295,36,58.6,41.0,1,0
15135.0,2,305.68,2010-06-01 13:33:00,2011-04-14 19:16:00,317,148,317.0,317.0,0,1
15137.0,2,823.4,2010-01-28 15:45:00,2010-07-07 09:41:00,159,429,159.0,159.0,0,1
15139.0,2,178.96,2011-01-07 12:44:00,2011-04-14 11:39:00,96,148,96.0,96.0,0,1
15140.0,6,2617.55,2010-09-23 13:07:00,2011-08-16 11:38:00,326,24,65.0,35.0,1,0
15141.0,7,1388.47,2010-03-28 15:58:00,2010-09-08 11:33:00,163,366,26.833333333333332,23.0,0,1
15142.0,5,2121.18,2010-07-27 09:05:00,2010-10-25 15:36:00,90,319,22.5,20.0,1,0
15143.0,2,563.63,2010-10-03 13:58:00,2011-04-28 12:03:00,206,134,206.0,206.0,0,1
15144.0,22,9140.710000000001,2009-12-13 11:35:00,2011-09-08 12:20:00,634,1,29.857142857142858,24.0,1,0
15145.0,2,724.03,2011-04-05 15:20:00,2011-04-26 16:40:00,21,136,21.0,21.0,1,0
15146.0,2,1327.16,2011-02-21 13:07:00,2011-06-28 12:09:00,126,73,126.0,126.0,0,1
15149.0,5,1554.6100000000001,2010-02-28 11:13:00,2011-07-29 10:58:00,515,42,128.75,36.5,0,1
15150.0,8,7256.23,2010-06-14 12:01:00,2011-08-22 15:05:00,434,18,61.57142857142857,31.0,1,0
15151.0,2,2085.6099999999997,2010-07-18 12:19:00,2010-10-12 16:37:00,86,332,86.0,86.0,0,1
15152.0,7,2901.3500000000004,2010-01-07 15:15:00,2011-08-18 12:53:00,587,22,97.5,9.0,1,0
15154.0,2,1089.4400000000003,2010-08-18 17:41:00,2010-08-18 17:43:00,0,387,0.0,0.0,1,0
15157.0,4,2223.41,2009-12-10 14:44:00,2011-07-08 13:26:00,574,63,191.0,203.0,1,0
15159.0,22,12445.689999999999,2010-10-04 09:31:00,2011-08-19 09:38:00,319,21,14.761904761904763,13.0,1,0
15160.0,4,589.27,2010-10-14 15:26:00,2010-12-17 14:15:00,63,266,20.666666666666668,20.0,0,1
15164.0,8,1566.7599999999998,2010-01-18 13:34:00,2011-05-15 13:14:00,481,117,68.28571428571429,62.0,1,0
15167.0,5,1627.6200000000001,2010-02-04 14:13:00,2011-01-23 12:41:00,352,229,87.75,61.5,0,1
15169.0,2,569.22,2009-12-13 11:16:00,2010-11-22 13:04:00,344,291,344.0,344.0,0,1
15172.0,3,886.74,2011-04-17 11:56:00,2011-07-27 11:29:00,100,44,50.0,50.0,1,0
15173.0,7,1494.6,2010-04-01 12:26:00,2010-11-24 10:21:00,236,289,38.833333333333336,26.0,0,1
15174.0,2,481.46000000000004,2010-10-25 09:40:00,2011-01-21 09:06:00,87,231,87.0,87.0,0,1
15179.0,11,6740.09,2009-12-03 12:27:00,2011-04-20 09:03:00,502,142,49.8,47.5,1,0
15180.0,3,816.9300000000001,2010-04-29 15:27:00,2010-12-07 14:57:00,221,276,110.5,110.5,0,1
15181.0,4,945.7200000000001,2009-12-08 19:02:00,2011-06-17 13:57:00,555,84,185.0,151.0,1,0
15182.0,11,2998.9520000000007,2010-02-21 12:03:00,2011-07-08 13:37:00,502,63,50.0,56.5,0,1
15183.0,3,639.9300000000001,2010-05-04 11:31:00,2010-06-10 10:43:00,36,456,18.0,18.0,0,1
15184.0,3,518.42,2009-12-16 12:06:00,2011-06-02 12:06:00,533,99,266.0,266.0,1,0
15186.0,4,1221.05,2010-01-12 10:14:00,2011-06-24 14:54:00,528,77,175.66666666666666,120.0,1,0
15187.0,6,1883.8799999999999,2011-05-11 13:49:00,2011-09-09 10:05:00,120,0,23.6,20.0,1,0
15189.0,38,13934.76,2010-07-18 13:37:00,2011-09-09 14:18:00,418,0,10.783783783783784,7.0,1,0
15191.0,3,588.0500000000001,2010-01-20 12:35:00,2010-09-02 15:37:00,225,372,112.5,112.5,0,1
15192.0,5,1666.39,2010-01-29 10:13:00,2011-08-12 11:41:00,560,28,139.75,139.0,0,1
15194.0,24,8874.529999999999,2009-12-03 10:37:00,2011-08-05 10:39:00,610,35,26.043478260869566,21.0,1,0
15196.0,2,313.70000000000005,2009-12-13 11:14:00,2010-10-03 10:50:00,293,341,293.0,293.0,0,1
15197.0,5,1571.15,2009-12-11 12:56:00,2011-04-01 11:50:00,475,161,118.5,74.0,1,0
15198.0,5,571.35,2010-01-19 10:01:00,2011-09-08 14:42:00,597,1,148.75,140.0,0,1
15199.0,9,2821.4500000000003,2010-05-13 10:14:00,2011-09-06 10:12:00,480,3,59.5,50.0,1,0
15201.0,6,1539.67,2010-04-07 14:50:00,2011-08-05 14:05:00,484,35,96.6,77.0,1,0
15202.0,3,6001.49,2010-10-15 12:39:00,2010-10-15 13:05:00,0,329,0.0,0.0,0,1
15203.0,13,3900.7,2009-12-08 18:06:00,2011-08-26 09:58:00,625,14,51.583333333333336,52.5,1,0
15206.0,3,236.7,2011-03-09 08:59:00,2011-09-01 11:41:00,176,8,88.0,88.0,1,0
15207.0,3,683.9200000000001,2010-06-10 17:29:00,2010-10-19 13:29:00,130,325,65.0,65.0,0,1
15208.0,3,423.9199999999999,2010-10-12 12:17:00,2011-06-29 13:51:00,260,72,130.0,130.0,1,0
15210.0,3,1176.1900000000003,2010-05-13 14:42:00,2011-04-28 16:11:00,350,134,174.5,174.5,0,1
15212.0,2,208.28000000000003,2010-11-28 10:45:00,2011-04-12 13:45:00,135,150,135.0,135.0,0,1
15213.0,2,328.35,2011-01-14 11:05:00,2011-01-25 12:21:00,11,227,11.0,11.0,0,1
15214.0,2,651.6299999999999,2011-04-11 09:46:00,2011-06-09 09:44:00,58,92,58.0,58.0,1,0
15215.0,5,1987.5299999999997,2010-04-06 11:21:00,2011-09-04 12:24:00,516,5,128.75,95.0,1,0
15218.0,19,9577.29,2010-01-26 11:33:00,2011-08-15 12:06:00,566,25,31.055555555555557,34.5,1,0
15219.0,2,685.45,2010-03-01 11:33:00,2011-06-16 16:57:00,472,85,472.0,472.0,0,1
15220.0,5,1284.0500000000002,2011-03-04 10:24:00,2011-08-16 14:28:00,165,24,40.75,38.0,1,0
15221.0,4,2062.2,2010-03-12 10:40:00,2010-12-08 13:08:00,271,275,90.0,44.0,0,1
15222.0,11,3550.9100000000003,2009-12-16 13:49:00,2011-01-25 08:03:00,404,227,39.8,22.0,0,1
15223.0,5,1417.9500000000003,2009-12-05 11:19:00,2011-04-28 11:31:00,509,134,126.75,62.0,0,1
15224.0,5,871.3600000000001,2010-01-15 16:14:00,2010-12-16 15:02:00,334,267,83.25,89.5,0,1
15227.0,7,2145.91,2010-03-16 08:23:00,2011-05-08 10:11:00,418,124,69.16666666666667,67.0,1,0
15228.0,5,4417.590000000001,2010-07-28 10:21:00,2011-08-02 12:27:00,370,38,92.0,98.0,1,0
15230.0,2,429.6,2011-04-13 11:04:00,2011-04-14 14:39:00,1,148,1.0,1.0,0,1
15232.0,2,612.0600000000001,2011-07-22 12:21:00,2011-08-18 16:27:00,27,22,27.0,27.0,0,1
15235.0,16,2772.76,2010-11-16 12:48:00,2011-05-06 09:44:00,170,126,11.0,8.0,0,1
15237.0,2,1093.65,2011-04-26 15:04:00,2011-05-20 14:47:00,23,112,23.0,23.0,1,0
15238.0,2,772.7799999999999,2011-06-08 16:00:00,2011-09-05 15:26:00,88,4,88.0,88.0,1,0
15240.0,10,3798.7899999999995,2009-12-05 14:57:00,2011-06-01 11:27:00,542,100,59.77777777777778,51.0,1,0
15241.0,9,2638.5800000000004,2010-02-23 13:59:00,2011-08-04 16:41:00,527,36,65.375,55.5,1,0
15244.0,2,578.45,2010-02-11 14:48:00,2011-04-05 15:12:00,418,157,418.0,418.0,1,0
15245.0,8,4610.84,2010-04-23 14:23:00,2011-07-28 18:56:00,461,43,65.42857142857143,71.0,0,1
15246.0,3,780.4000000000001,2010-06-02 11:28:00,2011-04-15 14:45:00,317,147,158.0,158.0,0,1
15247.0,3,976.06,2010-06-20 14:08:00,2011-08-09 12:52:00,414,31,207.0,207.0,0,1
15248.0,3,1893.9299999999998,2010-06-23 14:34:00,2010-10-24 13:09:00,122,320,60.5,60.5,0,1
15249.0,16,8216.880000000001,2010-03-26 14:51:00,2011-09-09 11:46:00,531,0,35.06666666666667,19.0,1,0
15251.0,18,19535.37,2010-01-29 12:42:00,2011-09-09 15:53:00,588,0,34.11764705882353,26.0,1,0
15252.0,4,1663.1799999999998,2010-04-07 10:24:00,2011-06-09 14:15:00,428,92,142.66666666666666,155.0,1,0
15253.0,4,1310.74,2010-05-02 11:17:00,2011-06-23 12:19:00,417,78,138.33333333333334,118.0,1,0
15254.0,3,1088.35,2010-05-28 10:08:00,2011-08-04 15:04:00,433,36,216.5,216.5,0,1
15255.0,8,2815.17,2009-12-03 09:10:00,2010-11-08 15:12:00,340,305,48.142857142857146,22.0,1,0
15256.0,2,170.39999999999998,2010-05-27 11:41:00,2011-07-14 11:47:00,413,57,413.0,413.0,0,1
15257.0,2,685.9,2010-10-21 14:03:00,2011-03-01 12:58:00,130,192,130.0,130.0,0,1
15258.0,2,623.1600000000001,2011-05-06 14:16:00,2011-06-24 12:30:00,48,77,48.0,48.0,0,1
15259.0,4,1182.38,2010-01-26 09:41:00,2010-07-15 08:47:00,169,421,56.333333333333336,80.0,0,1
15260.0,25,8767.73,2009-12-06 11:45:00,2011-08-31 13:55:00,633,9,25.958333333333332,17.5,0,1
15261.0,4,1508.0,2010-10-01 11:59:00,2011-07-27 15:20:00,299,44,99.0,35.0,0,1
15262.0,3,418.82000000000005,2010-08-08 15:55:00,2011-01-20 12:16:00,164,232,81.5,81.5,0,1
15265.0,4,3345.6399999999994,2009-12-01 17:08:00,2011-07-11 14:46:00,586,60,195.33333333333334,133.0,0,1
15266.0,5,852.21,2010-01-07 12:19:00,2011-01-05 13:40:00,363,247,90.25,43.0,0,1
15267.0,2,1407.76,2011-06-10 10:24:00,2011-07-07 11:36:00,27,64,27.0,27.0,1,0
15268.0,3,961.9000000000002,2010-04-13 11:27:00,2010-08-18 10:33:00,126,387,63.0,63.0,0,1
15269.0,2,816.5600000000001,2010-11-14 12:58:00,2010-11-24 15:32:00,10,289,10.0,10.0,1,0
15270.0,19,7995.66,2009-12-17 15:02:00,2011-08-14 10:38:00,604,26,33.27777777777778,7.0,1,0
15271.0,19,3627.78,2010-08-05 14:57:00,2011-09-06 09:49:00,396,3,21.444444444444443,17.5,1,0
15272.0,4,1309.0100000000002,2010-02-14 13:39:00,2010-09-15 17:07:00,213,359,70.66666666666667,63.0,1,0
15276.0,3,491.16999999999996,2010-10-01 12:24:00,2010-11-10 16:07:00,40,303,20.0,20.0,1,0
15278.0,4,496.16,2010-02-12 14:53:00,2010-05-27 10:03:00,103,470,34.333333333333336,0.0,0,1
15279.0,5,1580.5399999999997,2010-02-02 10:15:00,2010-12-20 10:48:00,321,263,79.75,83.0,0,1
15280.0,3,397.52,2010-05-17 14:17:00,2011-06-20 17:14:00,399,81,199.0,199.0,0,1
15281.0,15,8403.2,2010-10-08 12:14:00,2011-07-26 09:23:00,290,45,20.285714285714285,13.0,1,0
15283.0,3,148.33,2010-07-09 15:46:00,2010-11-14 14:54:00,127,299,63.5,63.5,0,1
15287.0,3,369.34000000000003,2009-12-02 12:13:00,2010-11-25 10:29:00,357,288,178.5,178.5,1,0
15288.0,9,3415.2200000000003,2010-02-12 15:27:00,2011-07-07 10:28:00,509,64,63.125,54.0,1,0
15289.0,4,1351.29,2010-03-28 11:45:00,2011-07-25 11:01:00,483,46,161.0,163.0,1,0
15290.0,20,5945.65,2010-02-24 10:15:00,2011-08-28 10:54:00,550,12,28.526315789473685,29.0,1,0
15291.0,37,12534.48,2009-12-03 11:09:00,2011-09-06 09:15:00,641,3,17.333333333333332,7.5,1,0
15296.0,11,9249.66,2010-01-21 13:48:00,2011-08-22 14:20:00,578,18,57.4,64.5,1,0
15298.0,18,7620.090000000001,2009-12-08 17:04:00,2011-09-08 08:56:00,638,1,37.0,33.0,1,0
15299.0,8,4684.530000000001,2010-01-12 11:34:00,2011-06-28 17:01:00,532,73,75.85714285714286,46.0,1,0
15301.0,14,5587.120000000001,2010-09-15 15:41:00,2011-08-18 09:45:00,336,22,25.384615384615383,21.0,1,0
15303.0,3,1224.1800000000003,2010-01-25 09:42:00,2011-02-22 13:59:00,393,199,196.5,196.5,0,1
15304.0,7,593.9000000000001,2010-10-14 10:24:00,2011-06-28 08:19:00,256,73,42.333333333333336,38.5,1,0
15306.0,8,2967.45,2010-02-18 17:12:00,2011-09-08 12:47:00,566,1,80.42857142857143,55.0,1,0
15309.0,4,797.96,2009-12-04 13:01:00,2010-04-08 11:11:00,124,519,41.333333333333336,29.0,0,1
15311.0,182,100354.42,2009-12-01 11:21:00,2011-09-06 14:38:00,644,3,3.027624309392265,2.0,1,0
15312.0,11,2800.14,2009-12-16 09:23:00,2011-08-28 14:00:00,620,12,61.6,34.0,1,0
15314.0,3,820.4499999999999,2010-10-07 15:41:00,2011-05-24 14:39:00,228,108,114.0,114.0,0,1
15321.0,10,5120.889999999999,2010-02-03 09:47:00,2011-02-21 11:10:00,383,200,42.22222222222222,21.0,1,0
15323.0,3,434.59999999999997,2010-02-16 09:21:00,2010-05-26 10:01:00,99,471,49.0,49.0,0,1
15325.0,8,1601.46,2010-02-16 13:30:00,2011-08-28 11:55:00,557,12,79.14285714285714,46.0,0,1
15326.0,5,1700.52,2009-12-01 13:19:00,2011-01-10 11:38:00,404,242,100.75,55.5,0,1
15329.0,10,2663.13,2009-12-14 12:18:00,2011-07-28 15:31:00,591,43,65.22222222222223,37.0,1,0
15331.0,3,767.91,2010-04-09 14:26:00,2010-07-28 09:42:00,109,408,54.5,54.5,0,1
15332.0,6,4892.68,2010-07-14 13:01:00,2010-12-08 14:43:00,147,275,29.0,3.0,0,1
15334.0,3,350.82,2011-06-19 13:51:00,2011-07-06 11:22:00,16,65,8.0,8.0,0,1
15339.0,6,1504.8500000000001,2010-02-08 13:38:00,2011-01-25 13:15:00,350,227,69.6,46.0,1,0
15346.0,3,596.12,2010-10-04 15:11:00,2011-01-11 11:18:00,98,241,48.5,48.5,0,1
15347.0,4,1162.0000000000002,2010-09-28 12:50:00,2010-12-08 15:25:00,71,275,23.333333333333332,21.0,0,1
15349.0,2,463.9099999999999,2011-06-05 15:46:00,2011-07-04 16:06:00,29,67,29.0,29.0,0,1
15350.0,2,547.6,2010-11-21 15:14:00,2010-12-01 13:33:00,9,282,9.0,9.0,0,1
15351.0,4,1770.23,2010-10-03 12:18:00,2010-12-05 11:49:00,62,278,20.666666666666668,17.0,1,0
15353.0,7,2794.4700000000003,2009-12-02 11:33:00,2011-03-30 12:15:00,483,163,80.0,70.5,0,1
15354.0,3,284.4,2010-04-15 16:17:00,2010-04-15 16:24:00,0,512,0.0,0.0,0,1
15356.0,11,2752.71,2010-10-13 13:12:00,2011-08-26 13:25:00,317,14,31.2,32.0,1,0
15358.0,35,13718.47,2009-12-07 12:19:00,2011-08-11 12:44:00,612,29,17.676470588235293,16.5,1,0
15359.0,8,181.35,2010-01-15 11:30:00,2010-02-15 10:47:00,30,571,4.142857142857143,0.0,0,1
15361.0,4,689.07,2010-06-14 13:27:00,2010-12-13 09:52:00,181,270,60.0,9.0,0,1
15362.0,2,613.0799999999999,2009-12-01 09:08:00,2010-09-17 10:37:00,290,357,290.0,290.0,0,1
15363.0,2,678.11,2010-08-04 08:41:00,2010-12-02 12:28:00,120,281,120.0,120.0,0,1
15364.0,2,913.1900000000002,2011-03-30 13:39:00,2011-09-05 09:46:00,158,4,158.0,158.0,0,1
15365.0,8,3204.09,2010-02-04 16:43:00,2011-09-04 15:37:00,576,5,82.14285714285714,80.0,1,0
15366.0,6,1892.11,2010-02-26 10:10:00,2010-12-16 15:59:00,293,267,58.0,51.0,1,0
15367.0,9,4619.92,2009-12-10 14:20:00,2011-04-08 11:50:00,483,154,60.0,37.0,1,0
15369.0,11,6251.259999999999,2009-12-08 07:43:00,2010-08-04 13:54:00,239,401,23.5,14.0,0,1
15370.0,5,2866.4199999999996,2010-10-25 12:08:00,2011-07-21 18:36:00,269,50,66.75,69.5,1,0
15372.0,8,6017.0599999999995,2010-02-14 11:24:00,2011-07-25 16:39:00,526,46,75.0,5.0,0,1
15373.0,14,2355.5299999999997,2010-05-02 11:57:00,2011-08-16 08:52:00,470,24,35.84615384615385,37.0,1,0
15374.0,2,307.32,2010-03-25 12:03:00,2011-08-03 09:59:00,495,37,495.0,495.0,0,1
15376.0,2,977.2199999999999,2011-05-01 13:45:00,2011-08-14 15:39:00,105,26,105.0,105.0,1,0
15377.0,4,1211.7499999999998,2010-10-20 11:42:00,2010-11-22 08:55:00,32,291,10.666666666666666,13.0,0,1
15378.0,2,246.5,2010-07-26 08:47:00,2010-09-03 11:30:00,39,371,39.0,39.0,0,1
15379.0,8,4877.84,2010-11-04 11:59:00,2011-06-23 13:13:00,231,78,32.42857142857143,22.0,0,1
15380.0,8,2141.2599999999998,2009-12-01 13:50:00,2011-07-21 16:33:00,597,50,85.0,72.0,1,0
15381.0,5,1890.57,2010-05-05 14:35:00,2011-05-10 11:55:00,369,122,92.0,85.5,0,1
15382.0,10,9904.96,2009-12-04 14:13:00,2011-06-08 11:57:00,550,93,60.888888888888886,74.0,1,0
15384.0,4,2027.7900000000004,2010-04-26 12:38:00,2011-06-23 10:57:00,422,78,140.0,189.0,0,1
15385.0,2,625.1999999999999,2010-01-31 13:02:00,2010-11-12 12:28:00,284,301,284.0,284.0,1,0
