Customer ID,churn_probability,risk_segment,Frequency,Monetary,Recency,Customer Lifespan,Average Purchase Interval,Median Purchase Interval
15129.0,0.07071753421806491,LOW,22,6209.51,15,503,23.52380952380953,17.0
15132.0,0.34448848622611455,LOW,3,842.23,14,156,78.0,78.0
15133.0,0.4388531129467247,MEDIUM,5,1806.9,36,392,97.75,104.5
15134.0,0.3647676300878048,LOW,6,823.1600000000001,36,295,58.6,41.0
15135.0,0.7014176289959159,HIGH,2,305.68,148,317,317.0,317.0
15137.0,0.8642175597431232,HIGH,2,823.4,429,159,159.0,159.0
15139.0,0.8335959547514356,HIGH,2,178.96,148,96,96.0,96.0
15140.0,0.1825816126384751,LOW,6,2617.55,24,326,65.0,35.0
15141.0,0.81543805192008,HIGH,7,1388.47,366,163,26.83333333333333,23.0
15142.0,0.5587796776749802,MEDIUM,5,2121.18,319,90,22.5,20.0
15143.0,0.6111259184474721,MEDIUM,2,563.63,134,206,206.0,206.0
15144.0,0.053647309977183276,LOW,22,9140.71,1,634,29.857142857142858,24.0
15145.0,0.652301269954618,MEDIUM,2,724.03,136,21,21.0,21.0
15146.0,0.4576714397572773,MEDIUM,2,1327.16,73,126,126.0,126.0
15149.0,0.4580310490546698,MEDIUM,5,1554.61,42,515,128.75,36.5
15150.0,0.20821536854879258,LOW,8,7256.23,18,434,61.57142857142857,31.0
15151.0,0.6689394580363546,MEDIUM,2,2085.61,332,86,86.0,86.0
15152.0,0.3875799053436915,LOW,7,2901.3500000000004,22,587,97.5,9.0
15154.0,0.7976850768661341,HIGH,2,1089.4400000000005,387,0,0.0,0.0
15157.0,0.5990396174420228,MEDIUM,4,2223.41,63,574,191.0,203.0
15159.0,0.06223120121520418,LOW,22,12445.69,21,319,14.761904761904765,13.0
15160.0,0.6166836802723238,MEDIUM,4,589.27,266,63,20.666666666666668,20.0
15164.0,0.24276118065326613,LOW,8,1566.7599999999998,117,481,68.28571428571429,62.0
15167.0,0.6075496487322708,MEDIUM,5,1627.62,229,352,87.75,61.5
15169.0,0.669088886199977,MEDIUM,2,569.22,291,344,344.0,344.0
15172.0,0.3546697010577219,LOW,3,886.74,44,100,50.0,50.0
15173.0,0.6147004904873177,MEDIUM,7,1494.6,289,236,38.833333333333336,26.0
15174.0,0.6892601236242595,MEDIUM,2,481.46,231,87,87.0,87.0
15179.0,0.2909850938218275,LOW,11,6740.09,142,502,49.8,47.5
15180.0,0.6256178018107692,MEDIUM,3,816.9300000000001,276,221,110.5,110.5
15181.0,0.5832772813524213,MEDIUM,4,945.72,84,555,185.0,151.0
15182.0,0.185828387224935,LOW,11,2998.9520000000007,63,502,50.0,56.5
15183.0,0.8487659235048858,HIGH,3,639.9300000000001,456,36,18.0,18.0
15184.0,0.5316938810391942,MEDIUM,3,518.42,99,533,266.0,266.0
15186.0,0.5771823469371294,MEDIUM,4,1221.05,77,528,175.66666666666666,120.0
15187.0,0.1223617867696732,LOW,6,1883.88,0,120,23.6,20.0
15189.0,0.0656716542665032,LOW,38,13934.76,0,418,10.783783783783784,7.0
15191.0,0.870785406525,HIGH,3,588.0500000000001,372,225,112.5,112.5
15192.0,0.5866737177516316,MEDIUM,5,1666.39,28,560,139.75,139.0
15194.0,0.07460078616629609,LOW,24,8874.529999999999,35,610,26.043478260869566,21.0
15196.0,0.8181926846892512,HIGH,2,313.70000000000005,341,293,293.0,293.0
15197.0,0.4693465964170378,MEDIUM,5,1571.15,161,475,118.5,74.0
15198.0,0.6605716279541669,MEDIUM,5,571.35,1,597,148.75,140.0
15199.0,0.19642381810881535,LOW,9,2821.4500000000003,3,480,59.5,50.0
15201.0,0.3655139042907119,LOW,6,1539.67,35,484,96.6,77.0
15202.0,0.6712210827183362,MEDIUM,3,6001.49,329,0,0.0,0.0
15203.0,0.1032068843790806,LOW,13,3900.7,14,625,51.583333333333336,52.5
15206.0,0.33632154105842776,LOW,3,236.7,8,176,88.0,88.0
15207.0,0.6934333404662839,MEDIUM,3,683.9200000000001,325,130,65.0,65.0
15208.0,0.4892492123342282,MEDIUM,3,423.9199999999999,72,260,130.0,130.0
15210.0,0.6299247730813261,MEDIUM,3,1176.1900000000005,134,350,174.5,174.5
15212.0,0.5931766828957701,MEDIUM,2,208.28000000000003,150,135,135.0,135.0
15213.0,0.6111437558886491,MEDIUM,2,328.35,227,11,11.0,11.0
15214.0,0.40690301024985714,MEDIUM,2,651.6299999999999,92,58,58.0,58.0
15215.0,0.47453848827047646,MEDIUM,5,1987.53,5,516,128.75,95.0
15218.0,0.07948117346968546,LOW,19,9577.29,25,566,31.05555555555556,34.5
15219.0,0.8439111970320734,HIGH,2,685.45,85,472,472.0,472.0
15220.0,0.2695286501379782,LOW,5,1284.0500000000002,24,165,40.75,38.0
15221.0,0.5951922616678854,MEDIUM,4,2062.2,275,271,90.0,44.0
15222.0,0.5261370797410833,MEDIUM,11,3550.9100000000003,227,404,39.8,22.0
15223.0,0.5041891680360224,MEDIUM,5,1417.9500000000005,134,509,126.75,62.0
15224.0,0.4915636823928924,MEDIUM,5,871.3600000000001,267,334,83.25,89.5
15227.0,0.40395926493502715,MEDIUM,7,2145.91,124,418,69.16666666666667,67.0
15228.0,0.29027529722545603,LOW,5,4417.590000000001,38,370,92.0,98.0
15230.0,0.7449778636348974,HIGH,2,429.6,148,1,1.0,1.0
15232.0,0.3739579297153713,LOW,2,612.0600000000001,22,27,27.0,27.0
15235.0,0.676843388163338,MEDIUM,16,2772.76,126,170,11.0,8.0
15237.0,0.4873003847657699,MEDIUM,2,1093.65,112,23,23.0,23.0
15238.0,0.368677598099368,LOW,2,772.7799999999999,4,88,88.0,88.0
15240.0,0.14640695140175186,LOW,10,3798.79,100,542,59.77777777777778,51.0
15241.0,0.17677172505301586,LOW,9,2638.5800000000004,36,527,65.375,55.5
15244.0,0.6361180541349023,MEDIUM,2,578.45,157,418,418.0,418.0
15245.0,0.2026573576704092,LOW,8,4610.84,43,461,65.42857142857143,71.0
15246.0,0.5732296331320668,MEDIUM,3,780.4000000000001,147,317,158.0,158.0
15247.0,0.6610706994321541,MEDIUM,3,976.06,31,414,207.0,207.0
15248.0,0.6083137145006439,MEDIUM,3,1893.93,320,122,60.5,60.5
15249.0,0.05849892394859572,LOW,16,8216.880000000001,0,531,35.06666666666667,19.0
15251.0,0.07739029491419921,LOW,18,19535.37,0,588,34.11764705882353,26.0
15252.0,0.585162149998307,MEDIUM,4,1663.1799999999998,92,428,142.66666666666666,155.0
15253.0,0.6005926198084354,MEDIUM,4,1310.74,78,417,138.33333333333334,118.0
15254.0,0.6610706994321541,MEDIUM,3,1088.35,36,433,216.5,216.5
15255.0,0.49253141711672005,MEDIUM,8,2815.17,305,340,48.142857142857146,22.0
15256.0,0.9252696368530654,HIGH,2,170.39999999999998,57,413,413.0,413.0
15257.0,0.5965944830859683,MEDIUM,2,685.9,192,130,130.0,130.0
15258.0,0.45077955416651355,MEDIUM,2,623.1600000000001,77,48,48.0,48.0
15259.0,0.8533206897909248,HIGH,4,1182.38,421,169,56.333333333333336,80.0
15260.0,0.053647309977183276,LOW,25,8767.73,9,633,25.95833333333333,17.5
15261.0,0.3599093542488812,LOW,4,1508.0,44,299,99.0,35.0
15262.0,0.7415261471027571,HIGH,3,418.8200000000001,232,164,81.5,81.5
15265.0,0.4693952511607206,MEDIUM,4,3345.6399999999994,60,586,195.33333333333331,133.0
15266.0,0.6764072543988203,MEDIUM,5,852.21,247,363,90.25,43.0
15267.0,0.3685898533747912,LOW,2,1407.76,64,27,27.0,27.0
15268.0,0.8655331666601216,HIGH,3,961.9000000000002,387,126,63.0,63.0
15269.0,0.5129559820698799,MEDIUM,2,816.5600000000001,289,10,10.0,10.0
15270.0,0.09086183349764342,LOW,19,7995.66,26,604,33.27777777777778,7.0
15271.0,0.06016088135420302,LOW,19,3627.78,3,396,21.444444444444443,17.5
15272.0,0.45077771303654307,MEDIUM,4,1309.0100000000002,359,213,70.66666666666667,63.0
15276.0,0.5977611067797562,MEDIUM,3,491.17,303,40,20.0,20.0
15278.0,0.8979178709084702,HIGH,4,496.16,470,103,34.333333333333336,0.0
15279.0,0.5661859164365002,MEDIUM,5,1580.5399999999995,263,321,79.75,83.0
15280.0,0.6447202397321319,MEDIUM,3,397.52,81,399,199.0,199.0
15281.0,0.08875140858323975,LOW,15,8403.2,45,290,20.285714285714285,13.0
15283.0,0.8193578564649305,HIGH,3,148.33,299,127,63.5,63.5
15287.0,0.6951188450136494,MEDIUM,3,369.34,288,357,178.5,178.5
15288.0,0.15518612744553578,LOW,9,3415.2200000000003,64,509,63.125,54.0
15289.0,0.5814311072526723,MEDIUM,4,1351.29,46,483,161.0,163.0
15290.0,0.07629367984676255,LOW,20,5945.65,12,550,28.526315789473685,29.0
15291.0,0.05999975812614373,LOW,37,12534.48,3,641,17.333333333333332,7.5
15296.0,0.14908643831945423,LOW,11,9249.66,18,578,57.4,64.5
15298.0,0.0797606863165145,LOW,18,7620.090000000001,1,638,37.0,33.0
15299.0,0.21311709314520724,LOW,8,4684.530000000001,73,532,75.85714285714286,46.0
15301.0,0.07095673539886366,LOW,14,5587.120000000001,22,336,25.384615384615383,21.0
15303.0,0.6288392636504946,MEDIUM,3,1224.1800000000003,199,393,196.5,196.5
15304.0,0.4461618852135027,MEDIUM,7,593.9000000000001,73,256,42.333333333333336,38.5
15306.0,0.24233344529850548,LOW,8,2967.45,1,566,80.42857142857143,55.0
15309.0,0.8898207811204941,HIGH,4,797.96,519,124,41.333333333333336,29.0
15311.0,0.055256950019134006,LOW,182,100354.42,3,644,3.027624309392265,2.0
15312.0,0.16040133622149502,LOW,11,2800.14,12,620,61.6,34.0
15314.0,0.45965497806746536,MEDIUM,3,820.4499999999999,108,228,114.0,114.0
15321.0,0.3818744361137226,LOW,10,5120.889999999999,200,383,42.22222222222222,21.0
15323.0,0.8961326894302694,HIGH,3,434.6,471,99,49.0,49.0
15325.0,0.3476755598415328,LOW,8,1601.46,12,557,79.14285714285714,46.0
15326.0,0.6097273379834077,MEDIUM,5,1700.52,242,404,100.75,55.5
15329.0,0.16188637493303787,LOW,10,2663.13,43,591,65.22222222222223,37.0
15331.0,0.8655331666601216,HIGH,3,767.91,408,109,54.5,54.5
15332.0,0.7072354718172545,HIGH,6,4892.68,275,147,29.0,3.0
15334.0,0.62642470182583,MEDIUM,3,350.82,65,16,8.0,8.0
15339.0,0.6436429726953178,MEDIUM,6,1504.85,227,350,69.6,46.0
15346.0,0.6612618242560209,MEDIUM,3,596.12,241,98,48.5,48.5
15347.0,0.6097036990032633,MEDIUM,4,1162.0000000000002,275,71,23.33333333333333,21.0
15349.0,0.52507766433876,MEDIUM,2,463.9099999999999,67,29,29.0,29.0
15350.0,0.5203049016890071,MEDIUM,2,547.6,282,9,9.0,9.0
15351.0,0.5113662034460197,MEDIUM,4,1770.23,278,62,20.666666666666668,17.0
15353.0,0.2939711723111868,LOW,7,2794.4700000000003,163,483,80.0,70.5
15354.0,0.8427892933732652,HIGH,3,284.4,512,0,0.0,0.0
15356.0,0.09655785777691349,LOW,11,2752.71,14,317,31.2,32.0
15358.0,0.06095018638423224,LOW,35,13718.47,29,612,17.676470588235293,16.5
15359.0,0.9351711644261614,HIGH,8,181.35,571,30,4.142857142857143,0.0
15361.0,0.6260481170770608,MEDIUM,4,689.07,270,181,60.0,9.0
15362.0,0.5158416622385464,MEDIUM,2,613.0799999999999,357,290,290.0,290.0
15363.0,0.6418028221977976,MEDIUM,2,678.11,281,120,120.0,120.0
15364.0,0.5478128913231399,MEDIUM,2,913.1900000000002,4,158,158.0,158.0
15365.0,0.21356204978065899,LOW,8,3204.09,5,576,82.14285714285714,80.0
15366.0,0.519081297631725,MEDIUM,6,1892.11,267,293,58.0,51.0
15367.0,0.2943400655528139,LOW,9,4619.92,154,483,60.0,37.0
15369.0,0.8069411425807327,HIGH,11,6251.259999999999,401,239,23.5,14.0
15370.0,0.18019452125547927,LOW,5,2866.42,50,269,66.75,69.5
15372.0,0.24958886953753368,LOW,8,6017.06,46,526,75.0,5.0
15373.0,0.13067999633670246,LOW,14,2355.53,24,470,35.84615384615385,37.0
15374.0,0.860257311955285,HIGH,2,307.32,37,495,495.0,495.0
15376.0,0.38692639235740456,LOW,2,977.22,26,105,105.0,105.0
15377.0,0.7436406562955358,HIGH,4,1211.7499999999998,291,32,10.666666666666666,13.0
15378.0,0.8939296683474898,HIGH,2,246.5,371,39,39.0,39.0
15379.0,0.1802497193770619,LOW,8,4877.84,78,231,32.42857142857143,22.0
15380.0,0.24912759971139473,LOW,8,2141.26,50,597,85.0,72.0
15381.0,0.3612260307828397,LOW,5,1890.57,122,369,92.0,85.5
15382.0,0.10739973276975569,LOW,10,9904.96,93,550,60.888888888888886,74.0
15384.0,0.585162149998307,MEDIUM,4,2027.7900000000004,78,422,140.0,189.0
15385.0,0.6616911721168484,MEDIUM,2,625.1999999999999,301,284,284.0,284.0
15389.0,0.3858414838808021,LOW,5,2733.8,81,509,126.75,137.0
15390.0,0.8061085378892492,HIGH,2,1216.6600000000003,305,12,12.0,12.0
15392.0,0.5113662034460197,MEDIUM,4,1715.07,269,71,23.33333333333333,22.0
15393.0,0.603766119598939,MEDIUM,4,783.5799999999999,190,442,147.0,125.0
15394.0,0.16754422993646528,LOW,9,4539.700000000001,113,519,64.625,41.5
15396.0,0.9135502460396574,HIGH,2,796.38,21,471,471.0,471.0
15400.0,0.4371797193442019,MEDIUM,8,1302.3000000000002,1,468,66.42857142857143,69.0
15401.0,0.590202609640271,MEDIUM,2,216.95,361,116,116.0,116.0
15402.0,0.3962099526854937,LOW,6,1830.54,57,443,88.0,60.0
15403.0,0.8959587852988347,HIGH,2,170.88,400,238,238.0,238.0
15405.0,0.7480846469643442,HIGH,2,659.84,98,386,386.0,386.0
15406.0,0.6115367096875048,MEDIUM,3,717.45,210,152,76.0,76.0
15407.0,0.4098038976669363,MEDIUM,3,740.73,92,121,60.5,60.5
15410.0,0.18929127714125504,LOW,9,4324.290000000001,8,500,62.125,30.0
15411.0,0.3578021722834873,LOW,2,382.21,33,58,58.0,58.0
15413.0,0.9426957805577569,HIGH,5,6798.72,600,47,11.0,6.5
15416.0,0.28860362907231013,LOW,6,3732.83,64,521,103.8,84.0
15418.0,0.8038959103851433,HIGH,2,449.42,334,161,161.0,161.0
15420.0,0.7759011572414689,HIGH,6,743.0,343,300,59.6,47.0
15421.0,0.2094860576644843,LOW,9,3594.34,124,516,64.125,79.5
15422.0,0.5539986599908323,MEDIUM,7,1619.9700000000005,232,347,57.333333333333336,61.0
15423.0,0.8848128854515926,HIGH,2,223.39,490,39,39.0,39.0
15424.0,0.5833837009554926,MEDIUM,3,597.78,163,208,104.0,104.0
15425.0,0.5533790545853801,MEDIUM,4,1941.12,309,263,87.33333333333333,100.0
15426.0,0.43073652236144483,MEDIUM,6,1386.41,166,329,65.4,72.0
15428.0,0.6190219635140012,MEDIUM,3,668.9700000000001,296,334,166.5,166.5
15430.0,0.8907167554898342,HIGH,2,954.75,376,60,60.0,60.0
15433.0,0.48478486399674825,MEDIUM,2,533.3,122,53,53.0,53.0
15434.0,0.2642571316565366,LOW,9,2112.86,16,577,71.875,23.5
15437.0,0.6880052667646328,MEDIUM,2,393.44999999999993,171,378,378.0,378.0
15439.0,0.747303393399261,HIGH,4,1269.0499999999995,313,248,82.66666666666667,19.0
15440.0,0.31012870350137806,LOW,2,237.66,45,72,72.0,72.0
15441.0,0.6545985748577114,MEDIUM,3,1254.2100000000005,305,334,166.5,166.5
15443.0,0.1882815840061487,LOW,9,2585.44,18,533,66.125,41.0
15445.0,0.7395921897447215,HIGH,2,284.5,173,326,326.0,326.0
15446.0,0.6925276252341943,MEDIUM,3,399.75,285,349,174.5,174.5
15447.0,0.6058762090973725,MEDIUM,5,492.88,239,294,73.25,48.5
15448.0,0.8461412161234436,HIGH,2,788.81,221,361,361.0,361.0
15449.0,0.3761029709549521,LOW,2,647.7,94,76,76.0,76.0
15451.0,0.7817100924553559,HIGH,2,226.86,343,164,164.0,164.0
15452.0,0.45495684915034995,MEDIUM,4,1493.63,173,247,82.0,82.0
15453.0,0.2424503759338412,LOW,4,701.2,1,95,31.33333333333333,37.0
15454.0,0.7667721834333696,HIGH,2,305.99,271,256,256.0,256.0
15456.0,0.42945030849477084,MEDIUM,10,2091.52,192,448,49.22222222222222,43.0
15459.0,0.7834154718400008,HIGH,2,202.83,326,80,80.0,80.0
15461.0,0.8921895965050782,HIGH,2,429.7,369,170,170.0,170.0
15462.0,0.42392934320061576,MEDIUM,4,737.05,3,351,116.66666666666669,49.0
15465.0,0.09855095703534725,LOW,29,10737.91,47,591,20.571428571428573,13.0
15466.0,0.6374217218419401,MEDIUM,3,1225.9299999999998,298,347,173.0,173.0
15467.0,0.2727448438820605,LOW,2,402.56000000000006,54,7,7.0,7.0
15469.0,0.6121844251329019,MEDIUM,2,640.0,29,318,318.0,318.0
15471.0,0.6442002674699928,MEDIUM,2,837.53,289,170,170.0,170.0
15476.0,0.5827954884774814,MEDIUM,4,2209.98,289,62,20.33333333333333,12.0
15480.0,0.46292018167298865,MEDIUM,5,6279.0,25,559,139.5,104.5
15482.0,0.17510593401674593,LOW,11,5465.9,74,571,56.7,28.0
15483.0,0.3548994990911444,LOW,10,817.8199999999999,70,522,57.77777777777778,60.0
15484.0,0.8455051971353441,HIGH,2,1061.69,449,194,194.0,194.0
15485.0,0.4023461552521917,MEDIUM,6,3514.55,245,401,80.0,39.0
15488.0,0.46725652806375767,MEDIUM,5,431.92,1,490,122.25,62.5
15489.0,0.3341204428529485,LOW,6,1633.5900000000004,120,481,96.0,78.0
15491.0,0.24452317060219012,LOW,6,3100.09,4,140,27.6,17.0
15493.0,0.47035344803186513,MEDIUM,7,3455.2200000000003,58,505,83.5,104.5
15494.0,0.7449797907897922,HIGH,4,3541.9000000000005,30,607,202.0,208.0
15497.0,0.3345494701919696,LOW,8,8365.79,228,401,56.57142857142857,62.0
15498.0,0.07721838664647945,LOW,36,20782.83,29,602,16.82857142857143,11.0
15501.0,0.5934869968639187,MEDIUM,2,399.95,313,10,10.0,10.0
15502.0,0.17914327536414282,LOW,7,8574.470000000001,32,431,71.33333333333333,80.5
15503.0,0.8290723972934628,HIGH,2,257.29999999999995,271,363,363.0,363.0
15504.0,0.8825159375856604,HIGH,3,349.87,429,144,72.0,72.0
15505.0,0.1481810728633251,LOW,3,2091.14,22,41,20.5,20.5
15506.0,0.36714484242123835,LOW,4,1267.02,47,338,112.33333333333331,59.0
15508.0,0.4517554214660192,MEDIUM,6,1000.27,98,46,8.8,6.0
15512.0,0.5399692742862658,MEDIUM,4,331.58000000000004,64,520,172.66666666666666,203.0
15513.0,0.06485666834148959,LOW,33,23030.97,3,600,18.375,12.5
15514.0,0.25496095662567175,LOW,13,4870.280000000001,134,509,41.833333333333336,34.0
15518.0,0.14762706850186844,LOW,14,3872.3,33,595,45.38461538461539,37.0
15519.0,0.7243329744284385,HIGH,2,344.61,292,63,63.0,63.0
15521.0,0.1187400881274781,LOW,15,6424.82,3,608,43.142857142857146,46.5
15523.0,0.5181652315489413,MEDIUM,15,16847.18,297,349,24.428571428571427,18.0
15525.0,0.541429482989083,MEDIUM,2,430.78,282,9,9.0,9.0
15527.0,0.09224474411328352,LOW,20,4457.15,53,579,30.05263157894737,34.0
15529.0,0.1042916449066152,LOW,9,3208.29,51,251,30.875,32.0
15530.0,0.3760074874841347,LOW,4,1475.06,58,363,120.66666666666669,77.0
15532.0,0.194064331079663,LOW,9,3388.61,40,417,51.625,31.0
15535.0,0.38520063082170664,LOW,6,1044.37,82,275,54.8,63.0
15538.0,0.8853114838022161,HIGH,6,3358.4,446,125,24.8,17.0
15542.0,0.8438918916950774,HIGH,3,855.71,421,225,112.5,112.5
15543.0,0.6293136270085093,MEDIUM,2,242.26,197,171,171.0,171.0
15544.0,0.07948117346968546,LOW,18,7033.55,28,560,32.47058823529412,23.0
15546.0,0.8324028388017136,HIGH,2,1079.1,515,0,0.0,0.0
15547.0,0.053647309977183276,LOW,20,7891.610000000001,19,623,32.36842105263158,28.0
15549.0,0.24519161321193075,LOW,7,2272.58,66,539,89.5,92.0
15550.0,0.2511170478844327,LOW,11,2068.7,15,630,62.5,46.0
15551.0,0.5432533894717062,MEDIUM,6,1243.75,303,155,30.8,23.0
15552.0,0.8570079572922116,HIGH,2,252.52,126,405,405.0,405.0
15555.0,0.059647113848081065,LOW,30,9258.68,12,630,21.344827586206897,12.0
15560.0,0.8223853605214635,HIGH,2,153.51999999999998,306,0,0.0,0.0
15561.0,0.29681160329753425,LOW,7,1583.4699999999998,58,513,85.16666666666667,74.5
15562.0,0.6727127591792412,MEDIUM,3,671.4300000000001,260,374,186.5,186.5
15563.0,0.43484283473954716,MEDIUM,5,2194.64,109,480,119.75,122.5
15564.0,0.902413857221393,HIGH,2,70.74000000000001,372,212,212.0,212.0
15566.0,0.6585336752093007,MEDIUM,2,227.87000000000003,301,331,331.0,331.0
15569.0,0.17984764037864343,LOW,10,3583.45,12,545,60.22222222222222,49.0
15570.0,0.07694299548321303,LOW,22,7397.65,50,479,22.33333333333333,18.0
15571.0,0.4481891337093804,MEDIUM,10,3241.92,295,347,38.11111111111112,11.0
15572.0,0.23057866311052982,LOW,7,2984.57,18,494,81.83333333333333,68.0
15573.0,0.8797184965163124,HIGH,3,597.23,527,110,55.0,55.0
15574.0,0.41383187642451247,MEDIUM,6,1101.44,86,286,56.8,43.0
15577.0,0.5259756551903465,MEDIUM,5,396.03,60,575,143.25,78.0
15579.0,0.6972462499449845,MEDIUM,4,1118.38,222,118,39.0,43.0
15580.0,0.6147004904873177,MEDIUM,8,1375.39,285,293,41.57142857142857,38.0
15581.0,0.2393978755881858,LOW,38,7480.4,29,616,16.216216216216218,8.0
15582.0,0.4797926881548092,MEDIUM,2,541.51,9,120,120.0,120.0
15584.0,0.5449502247953133,MEDIUM,3,697.7399999999999,71,508,253.5,253.5
15586.0,0.8820254848624177,HIGH,3,1139.1,501,108,54.0,54.0
15587.0,0.3785057063923174,LOW,5,1065.2399999999998,51,349,86.75,61.0
15589.0,0.5366449016595017,MEDIUM,3,478.53,164,54,27.0,27.0
15590.0,0.6147004904873177,MEDIUM,5,1496.6,291,224,55.75,29.0
15591.0,0.8890470253801304,HIGH,3,217.9,491,91,45.0,45.0
15594.0,0.5044455460592417,MEDIUM,2,788.22,2,141,141.0,141.0
15596.0,0.15190350328249733,LOW,9,2727.7200000000003,9,398,49.5,41.0
15599.0,0.6132248093999997,MEDIUM,2,937.15,113,241,241.0,241.0
15600.0,0.7909457371659468,HIGH,4,1199.31,337,165,54.66666666666666,51.0
15601.0,0.06095018638423224,LOW,27,13000.64,31,615,23.192307692307693,20.0
15602.0,0.20387392480365082,LOW,12,2383.04,109,537,48.18181818181818,28.0
15605.0,0.4997623069145727,MEDIUM,7,1233.9,161,441,73.16666666666667,42.5
15606.0,0.08840754431497662,LOW,16,4750.21,28,528,34.733333333333334,29.0
15607.0,0.524806753602529,MEDIUM,9,1708.97,245,364,45.125,16.5
15608.0,0.5820415416013794,MEDIUM,2,977.98,29,294,294.0,294.0
15611.0,0.08589676039001273,LOW,21,2352.97,12,579,28.4,24.0
15614.0,0.6873071627522261,MEDIUM,4,3147.36,346,188,62.66666666666666,62.0
15615.0,0.05185517354813928,LOW,43,18342.08,14,631,14.642857142857142,14.5
15617.0,0.6443866736041617,MEDIUM,3,828.5500000000001,305,111,55.0,55.0
15618.0,0.23820230119654862,LOW,3,419.041,1,44,22.0,22.0
15620.0,0.567766191218382,MEDIUM,3,1264.19,129,188,94.0,94.0
15622.0,0.16011310110620164,LOW,13,6745.049999999999,106,448,37.083333333333336,22.5
15623.0,0.13444417204669892,LOW,8,2437.0500000000006,50,588,83.57142857142857,61.0
15624.0,0.3779974705902375,LOW,4,588.13,25,139,46.0,49.0
15625.0,0.19217517442314647,LOW,9,3236.4,12,438,54.25,50.5
15626.0,0.646273187496427,MEDIUM,2,673.5999999999999,238,91,91.0,91.0
15627.0,0.8935485981798426,HIGH,2,566.9,366,65,65.0,65.0
15628.0,0.10662585885816202,LOW,13,4088.24,7,627,51.833333333333336,47.0
15629.0,0.6405798262732652,MEDIUM,4,2240.9000000000005,359,82,27.33333333333333,35.0
15630.0,0.5334952315486131,MEDIUM,2,691.91,113,439,439.0,439.0
15632.0,0.0998865547797901,LOW,6,2351.84,30,153,30.2,28.0
15633.0,0.7513766489013042,HIGH,13,4335.96,418,221,17.916666666666668,16.5
15636.0,0.5732817291619168,MEDIUM,3,1026.52,191,287,143.0,143.0
15637.0,0.6762137474096682,MEDIUM,4,574.23,322,310,103.0,84.0
15638.0,0.5145125789644097,MEDIUM,6,2265.2,287,231,46.0,17.0
15639.0,0.7110165699571576,HIGH,3,1065.08,43,471,235.0,235.0
15640.0,0.0658107094152326,LOW,25,19914.94,30,603,24.791666666666668,22.5
15641.0,0.1736912050219018,LOW,12,5345.55,14,627,56.63636363636363,50.0
15643.0,0.473134541701515,MEDIUM,3,664.0,100,90,45.0,45.0
15644.0,0.4734745991863242,MEDIUM,4,803.54,75,94,31.0,4.0
15645.0,0.5296965496299897,MEDIUM,2,443.1600000000001,323,11,11.0,11.0
15646.0,0.38520063082170664,LOW,5,784.8100000000002,66,252,63.0,55.5
15648.0,0.42520911047739846,MEDIUM,2,639.5,113,62,62.0,62.0
15649.0,0.5809813496114972,MEDIUM,4,1660.35,245,50,16.666666666666668,12.0
15650.0,0.8813298051732019,HIGH,2,553.88,430,106,106.0,106.0
15651.0,0.5867504795103055,MEDIUM,3,840.08,169,335,167.5,167.5
15652.0,0.36454434382172657,LOW,5,1405.9400000000005,0,393,97.75,44.0
15653.0,0.342524609547414,LOW,2,877.4399999999999,1,23,23.0,23.0
15656.0,0.45077955416651355,MEDIUM,3,563.63,87,105,52.5,52.5
15658.0,0.25739583763706125,LOW,8,2117.2700000000004,99,546,77.57142857142857,63.0
15659.0,0.6845808566695787,MEDIUM,2,226.04,295,266,266.0,266.0
15660.0,0.26253182491597926,LOW,12,1887.17,44,536,48.27272727272727,53.0
15661.0,0.6631740283657668,MEDIUM,8,1215.9499999999996,226,261,36.85714285714285,33.0
15662.0,0.8965831402246005,HIGH,2,283.73,570,77,77.0,77.0
15664.0,0.4616078474975425,MEDIUM,3,867.5999999999999,358,200,99.5,99.5
15665.0,0.46636213980288677,MEDIUM,5,3987.0700000000006,77,466,116.25,117.0
15666.0,0.87955346273645,HIGH,2,632.9399999999999,381,23,23.0,23.0
15669.0,0.3907561786503361,LOW,3,565.5400000000001,12,160,79.5,79.5
15670.0,0.7661517247956536,HIGH,2,325.20000000000005,205,259,259.0,259.0
15671.0,0.26974575246927784,LOW,5,1972.89,3,176,43.5,28.0
15673.0,0.19378166270145372,LOW,8,5492.790000000001,65,498,70.57142857142857,57.0
15674.0,0.2168463419552861,LOW,12,5881.29,122,517,46.54545454545455,33.0
15675.0,0.4835492318657723,MEDIUM,3,443.74,64,249,124.5,124.5
15677.0,0.6875274511575781,MEDIUM,2,648.4000000000001,330,42,42.0,42.0
15678.0,0.628180456976411,MEDIUM,2,1473.24,304,127,127.0,127.0
15679.0,0.4448563150819476,MEDIUM,2,260.26,63,28,28.0,28.0
15680.0,0.3703772057208786,LOW,8,3173.9,275,371,52.57142857142857,48.0
15681.0,0.21239050453663147,LOW,12,2266.76,92,381,34.36363636363637,14.0
15682.0,0.9077356294463286,HIGH,2,318.23999999999995,508,88,88.0,88.0
15683.0,0.6145275119227864,MEDIUM,2,524.54,26,356,356.0,356.0
15684.0,0.9142054667348695,HIGH,3,173.95000000000002,456,188,93.5,93.5
15687.0,0.2651772286565821,LOW,5,1679.4499999999998,95,143,35.25,21.0
